,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
80,80,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43728,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353991649,1680354009591,17942,20,1661,1680353991649,1680353991725,76,3,723,1680353991724,1680354009591,17867,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,944.3157894736842,2027.2499723251688,7786,0,38.0,53.74011537017761,76,0,1116.6875,2175.023945270488,7786,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,5a1497adc9226a8098d3b0de7eb6802e,,,
81,81,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,55328,192.241.196.173,12:79:72:a1:d2:ef,12:79:72,22222,6,4,0,0,1680354026553,1680354034805,8252,15,4227,1680354026553,1680354028150,1597,6,921,1680354026866,1680354034805,7939,9,3306,54,281.8,720.9077809064266,2842,66,153.5,210.43550080725447,583,54,367.3333333333333,928.028016818458,2842,0,589.4285714285714,1093.416713741888,3775,0,319.4,419.0874610388624,1023,0,992.375,1332.6588822457798,3775,2,0,0,0,14,2,6,0,1,0,0,0,5,1,0,0,1,0,0,0,9,1,6,0,TLS,Web,0,6,zagent2465.hola.org,cfed3c358a794f4935509b122b8a15c2,4ef1b297bb817d8212165a86308bac5f,,
82,82,0,173.194.222.157,12:79:72:a1:d2:ef,12:79:72,443,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46136,6,4,0,0,1680353991747,1680353991747,0,1,54,1680353991747,1680353991747,0,1,54,0,0,0,0,0,54,54.0,0.0,54,54,54.0,0.0,54,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
83,83,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,55338,192.241.196.173,12:79:72:a1:d2:ef,12:79:72,22222,6,4,0,0,1680354026756,1680354045966,19210,16,4281,1680354026756,1680354028560,1804,6,921,1680354027126,1680354045966,18840,10,3360,54,267.5625,698.7876137759359,2842,66,153.5,210.43550080725447,583,54,336.0,880.545790341927,2842,0,1280.6666666666667,2530.164609740037,9215,0,360.8,418.8898423213435,1024,0,2093.333333333333,3054.737836541788,9215,2,0,0,0,15,2,7,0,1,0,0,0,5,1,0,0,1,0,0,0,10,1,7,0,TLS,Web,0,6,zagent2465.hola.org,fe3a02005f1610fc10066454c4a4c694,4ef1b297bb817d8212165a86308bac5f,,
84,84,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,43050,77.41.177.78,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354059572,1680354060853,1281,248,302178,1680354059572,1680354060853,1281,117,14218,1680354059629,1680354060853,1224,131,287960,54,1218.459677419356,1260.033971646614,2842,54,121.52136752136754,246.16659617823012,1454,66,2198.167938931297,955.1820459003268,2842,0,5.186234817813765,21.35676747699866,177,0,11.04310344827587,34.26758951479405,234,0,9.41538461538462,37.86589650421575,350,2,0,0,0,218,112,29,1,1,0,0,0,87,9,29,1,1,0,0,0,131,103,0,0,TLS.YouTube,Media,0,6,rr3---sn-8ph2xajvh-gv8s.googlevideo.com,fb5af2ec563182ae54f58d78dcf7a6c1,eb1d94daa7e0344597e756a1fb6e7054,,
85,85,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,50108,64.233.164.188,12:79:72:a1:d2:ef,12:79:72,5228,6,4,0,0,1680353993200,1680354083671,90471,6,396,1680353993200,1680354083600,90400,3,198,1680353993289,1680354083671,90382,3,198,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,71,18094.2,24566.253544242358,45007,45092,45200.0,152.73506473629428,45308,45078,45191.0,159.80613254815975,45304,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,Unknown,Unspecified,0,0,,,,,
86,86,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,42034,194.186.112.243,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354042684,1680354054674,11990,458,662394,1680354042684,1680354054674,11990,206,24657,1680354042762,1680354054674,11912,252,637737,66,1446.275109170307,1477.853259546857,4230,66,119.69417475728156,238.16607991995332,1454,66,2530.7023809523803,1142.466833153097,4230,0,26.23632385120351,337.56301710908684,5665,0,58.48780487804874,503.0210069460134,5665,0,47.4581673306773,465.93580807127057,5719,2,0,0,0,457,204,0,0,1,0,0,0,205,13,0,0,1,0,0,0,252,191,0,0,TLS.YouTube,Media,0,6,rr8---sn-8ph2xajvh-gv8l.googlevideo.com,c3a25b32e38b2e3adc6df6e3303d900f,eb1d94daa7e0344597e756a1fb6e7054,,
87,87,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,41659,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354060625,1680354060764,139,2,291,1680354060625,1680354060625,0,1,99,1680354060764,1680354060764,0,1,192,99,145.5,65.76093065034893,192,99,99.0,0.0,99,192,192.0,0.0,192,139,139.0,0.0,139,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr1---sn-8ph2xajvh-gv8l.googlevideo.com,,,,
88,88,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,47812,142.251.1.196,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353995304,1680354006088,10784,6,469,1680353995304,1680354006088,10784,3,198,1680353995429,1680354006087,10658,3,271,66,78.16666666666666,29.802125203862,139,66,66.0,0.0,66,66,90.33333333333331,42.14656965084268,139,0,2156.8,4705.110221875785,10573,86,5392.0,7503.817161951642,10698,85,5329.0,7416.13592108451,10573,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
89,89,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46014,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354060698,1680354080464,19766,20,1661,1680354060698,1680354060890,192,3,723,1680354060889,1680354080464,19575,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,1040.3157894736842,2387.217000158962,9475,1,96.0,134.35028842544403,191,0,1223.4375,2571.073575214577,9475,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,193898908b6ce851a68c49b0e1b83deb,,,
90,90,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,55573,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680353996082,1680353996207,125,2,250,1680353996082,1680353996082,0,1,99,1680353996207,1680353996207,0,1,151,99,125.0,36.76955262170047,151,99,99.0,0.0,99,151,151.0,0.0,151,125,125.0,0.0,125,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2---sn-8ph2xajvh-gv8z.googlevideo.com,,,,
91,91,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,57269,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354060742,1680354060886,144,2,256,1680354060742,1680354060742,0,1,85,1680354060886,1680354060886,0,1,171,85,128.0,60.81118318204309,171,85,85.0,0.0,85,171,171.0,0.0,171,144,144.0,0.0,144,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,lh3.googleusercontent.com,,,,
92,92,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,60538,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353996360,1680354009795,13435,19,1607,1680353996360,1680353996486,126,3,723,1680353996484,1680354009795,13311,16,884,54,84.57894736842103,120.880710615178,583,66,241.0,296.2076974016712,583,54,55.25,5.0,74,0,746.3888888888889,1269.9775421307024,3505,2,63.0,86.2670273047588,124,0,887.3999999999999,1352.7438676366532,3505,2,0,0,0,18,1,15,0,1,0,0,0,2,1,0,0,1,0,0,0,16,0,15,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,3d59cbdc58c0d2dcac9370aaf977762f,,,
93,93,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46044,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354062011,1680354080740,18729,20,1661,1680354062011,1680354062088,77,3,723,1680354062088,1680354080740,18652,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,985.7368421052632,2185.332541237025,8569,0,38.5,54.44722215136416,77,0,1165.7500000000002,2347.6878980534584,8569,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,5197f1ca235799a2fbc61023147064e0,,,
94,94,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,60568,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353997028,1680354016889,19861,19,1607,1680353997028,1680353997232,204,3,723,1680353997232,1680354016889,19657,16,884,54,84.57894736842103,120.880710615178,583,66,241.0,296.2076974016712,583,54,55.25,5.0,74,0,1103.3888888888887,2482.160423760125,9588,0,102.0,144.2497833620557,204,0,1310.4666666666667,2683.973516653105,9588,2,0,0,0,18,1,15,0,1,0,0,0,2,1,0,0,1,0,0,0,16,0,15,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,012a9181a1fba94601f13481aa17eff9,,,
95,95,0,192.168.51.179,28:c6:3f:b7:6a:65,28:c6:3f,62795,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1680354065816,1680354066848,1032,2,422,1680354065816,1680354066848,1032,2,422,0,0,0,0,0,211,211.0,0.0,211,211,211.0,0.0,211,0,0.0,0.0,0,1032,1032.0,0.0,1032,1032,1032.0,0.0,1032,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,,,,
96,96,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,53914,108.177.14.94,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680353997296,1680354006648,9352,6,469,1680353997296,1680354006648,9352,3,198,1680353997444,1680354006648,9204,3,271,66,78.16666666666666,29.802125203862,139,66,66.0,0.0,66,66,90.33333333333331,42.14656965084268,139,0,1870.4,4044.77283663743,9105,99,4676.0,6472.855474981656,9253,99,4602.0,6368.203671366047,9105,0,0,0,0,6,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,,,,,
97,97,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,56948,209.85.233.113,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354066036,1680354076622,10586,17,1499,1680354066036,1680354066519,483,3,723,1680354066518,1680354076622,10104,14,776,54,88.17647058823526,127.70289507980898,583,66,241.0,296.2076974016712,583,54,55.42857142857143,5.345224838248488,74,0,661.625,1325.0412257737494,5040,0,241.5,341.5325753131024,483,0,777.2307692307693,1450.717245241479,5040,2,0,0,0,16,1,13,0,1,0,0,0,2,1,0,0,1,0,0,0,14,0,13,0,TLS.Google,Web,0,6,play.google.com,46ec4b705374ff17d8a08d7c87356143,,,
98,98,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,52933,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680353998286,1680353998356,70,2,250,1680353998286,1680353998286,0,1,99,1680353998356,1680353998356,0,1,151,99,125.0,36.76955262170047,151,99,99.0,0.0,99,151,151.0,0.0,151,70,70.0,0.0,70,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr5---sn-8ph2xajvh-gv8l.googlevideo.com,,,,
99,99,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,37104,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354074092,1680354084824,10732,19,1607,1680354074092,1680354074205,113,3,723,1680354074204,1680354084824,10620,16,884,54,84.57894736842103,120.880710615178,583,66,241.0,296.2076974016712,583,54,55.25,5.0,74,0,596.2222222222222,1267.1058062304846,4942,0,56.5,79.90306627407988,113,0,708.0,1367.005381951993,4942,2,0,0,0,18,1,15,0,1,0,0,0,2,1,0,0,1,0,0,0,16,0,15,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,f871af9be6ca1f5ec948147c086ce1a1,,,
100,100,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,37134,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354074322,1680354084516,10194,19,1607,1680354074322,1680354074438,116,3,723,1680354074438,1680354084516,10078,16,884,54,84.57894736842103,120.880710615178,583,66,241.0,296.2076974016712,583,54,55.25,5.0,74,0,566.3333333333334,1287.700686814886,5093,0,58.0,82.02438661763951,116,0,671.8666666666667,1393.290445910926,5093,2,0,0,0,18,1,15,0,1,0,0,0,2,1,0,0,1,0,0,0,16,0,15,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,1da0f5edeeb60a70975f17d2cb327104,,,
101,101,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,57114,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354084886,1680354084918,32,2,220,1680354084886,1680354084886,0,1,85,1680354084918,1680354084918,0,1,135,85,110.0,35.35533905932738,135,85,85.0,0.0,85,135,135.0,0.0,135,32,32.0,0.0,32,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,wide-youtube.l.google.com,,,,
102,102,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,50824,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354084900,1680354084980,80,4,797,1680354084900,1680354084980,80,3,723,1680354084980,1680354084980,0,1,74,66,199.25,255.86112769755917,583,66,241.0,296.2076974016712,583,74,74.0,0.0,74,0,26.666666666666664,46.18802153517006,80,0,40.0,56.56854249492381,80,0,0.0,0.0,0,2,0,0,0,3,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,6f010772aaa24181ef9c29e3f47cb8da,,,
103,103,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,40424,64.233.165.132,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354084948,1680354084948,0,1,74,1680354084948,1680354084948,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,,,,,
104,104,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,45814,209.85.233.113,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354048911,1680354067786,18875,18,1553,1680354048911,1680354048985,74,3,723,1680354048985,1680354067786,18801,15,830,54,86.27777777777774,124.1516177220681,583,66,241.0,296.2076974016712,583,54,55.333333333333336,5.163977794943222,74,0,1110.2941176470588,2328.892058595296,8723,0,37.0,52.32590180780452,74,0,1342.928571428571,2518.893788467949,8723,2,0,0,0,17,1,14,0,1,0,0,0,2,1,0,0,1,0,0,0,15,0,14,0,TLS.Google,Web,0,6,play.google.com,cf3ba058eba2205f48d5c1a0b2d211d4,,,
105,105,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,52513,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680353998286,1680353998356,70,2,291,1680353998286,1680353998286,0,1,99,1680353998356,1680353998356,0,1,192,99,145.5,65.76093065034893,192,99,99.0,0.0,99,192,192.0,0.0,192,70,70.0,0.0,70,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr5---sn-8ph2xajvh-gv8l.googlevideo.com,,,,
106,106,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,35460,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354054538,1680354069619,15081,19,1607,1680354054538,1680354054675,137,3,723,1680354054674,1680354069619,14945,16,884,54,84.57894736842103,120.880710615178,583,66,241.0,296.2076974016712,583,54,55.25,5.0,74,0,837.8333333333334,1469.4369569968749,4862,1,68.5,95.45941546018392,136,0,996.3333333333334,1568.3042555879383,4862,2,0,0,0,18,1,15,0,1,0,0,0,2,1,0,0,1,0,0,0,16,0,15,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,f7d34e473288f4d3e24bbdefcc1be637,,,
107,107,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,47895,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354055355,1680354055408,53,2,291,1680354055355,1680354055355,0,1,99,1680354055408,1680354055408,0,1,192,99,145.5,65.76093065034893,192,99,99.0,0.0,99,192,192.0,0.0,192,53,53.0,0.0,53,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr2---sn-8ph2xajvh-gv8l.googlevideo.com,,,,
108,108,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,55920,194.186.112.237,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354055420,1680354055995,575,257,344127,1680354055420,1680354055995,575,122,12815,1680354055459,1680354055995,536,135,331312,66,1339.0155642023349,1297.9453955220183,2842,66,105.0409836065574,200.01282593340727,1454,66,2454.162962962964,736.999688201471,2842,0,2.246093749999999,8.400629316703997,61,0,4.752066115702475,12.836329298606314,78,0,4.0,11.304400633567909,67,2,0,0,0,256,125,0,0,1,0,0,0,121,6,0,0,1,0,0,0,135,119,0,0,TLS.YouTube,Media,0,6,rr2---sn-8ph2xajvh-gv8l.googlevideo.com,3bf8536ff641d2b3c707d6a2d29ad48b,eb1d94daa7e0344597e756a1fb6e7054,,
109,109,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,42740,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354057612,1680354057658,46,2,235,1680354057612,1680354057612,0,1,94,1680354057658,1680354057658,0,1,141,94,117.5,33.23401871576773,141,94,94.0,0.0,94,141,141.0,0.0,141,46,46.0,0.0,46,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr14---sn-n8v7sney.googlevideo.com,,,,
110,110,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,45784,173.194.2.96,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354058101,1680354058397,296,87,101984,1680354058101,1680354058397,296,40,5074,1680354058165,1680354058397,232,47,96910,54,1172.229885057471,1184.625509475948,2842,54,126.85,256.8925296595285,1454,66,2061.9148936170213,899.2528258356258,2842,0,3.441860465116277,11.6514120842399,69,0,7.58974358974359,17.661611580394755,73,0,5.043478260869563,12.992231049086614,69,2,0,0,0,62,39,24,1,1,0,0,0,15,4,24,1,1,0,0,0,47,35,0,0,TLS.YouTube,Media,0,6,rr14---sn-n8v7sney.googlevideo.com,604cc24f9e0734bdbd268cadf5d48b31,eb1d94daa7e0344597e756a1fb6e7054,,
111,111,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,51115,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354060741,1680354060883,142,2,215,1680354060741,1680354060741,0,1,85,1680354060883,1680354060883,0,1,130,85,107.5,31.81980515339464,130,85,85.0,0.0,85,130,130.0,0.0,130,142,142.0,0.0,142,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,lh3.googleusercontent.com,,,,
112,112,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46030,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354061832,1680354081701,19869,20,1661,1680354061832,1680354061932,100,3,723,1680354061931,1680354081701,19770,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,1045.7368421052631,2444.4266731145603,9691,1,50.0,69.29646455628166,99,0,1235.625,2631.7774443646763,9691,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,53f7f635ca43a9aad33e88c2bcb35529,,,
113,113,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46070,64.233.164.198,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354062230,1680354082096,19866,20,1661,1680354062230,1680354062324,94,3,723,1680354062324,1680354082096,19772,17,938,54,83.04999999999997,117.85516311848288,583,66,241.0,296.2076974016712,583,54,55.1764705882353,4.85071250072666,74,0,1045.578947368421,2433.975105227146,9680,0,47.0,66.46803743153546,94,0,1235.75,2619.9950763312518,9680,2,0,0,0,19,1,16,0,1,0,0,0,2,1,0,0,1,0,0,0,17,0,16,0,TLS.YouTube,Media,0,6,yt3.ggpht.com,9afc6124dafcccdcdf1dbbd99ecb7277,,,
114,114,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,56964,209.85.233.113,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354066746,1680354077823,11077,17,1499,1680354066746,1680354066852,106,3,723,1680354066852,1680354077823,10971,14,776,54,88.17647058823526,127.70289507980898,583,66,241.0,296.2076974016712,583,54,55.42857142857143,5.345224838248488,74,0,692.3125,1282.364884045619,4684,0,53.0,74.95331880577403,106,0,843.9230769230769,1386.4139870867373,4684,2,0,0,0,16,1,13,0,1,0,0,0,2,1,0,0,1,0,0,0,14,0,13,0,TLS.Google,Web,0,6,play.google.com,4aefc39ea099466e6db92b63aea03038,,,
115,115,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,46045,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354073424,1680354073473,49,2,232,1680354073424,1680354073424,0,1,79,1680354073473,1680354073473,0,1,153,79,116.0,52.32590180780452,153,79,79.0,0.0,79,153,153.0,0.0,153,49,49.0,0.0,49,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,clients4.google.com,,,,
116,116,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,59352,108.177.14.138,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354073484,1680354073894,410,27,7445,1680354073484,1680354073822,338,15,4024,1680354073593,1680354073894,301,12,3421,66,275.7407407407407,356.86935689652296,1454,66,268.26666666666665,406.795748444328,1454,66,285.0833333333333,300.3944250582234,1032,0,15.769230769230768,31.07450104803962,109,0,24.14285714285714,38.78115550081021,109,0,27.363636363636367,34.43914263530011,87,2,0,0,0,26,13,0,0,1,0,0,0,14,6,0,0,1,0,0,0,12,7,0,0,TLS.Google,Web,0,6,clients4.google.com,3bf8e0db7664bae6be27abce6b1fe7f5,2b0648ab686ee45e0e7c35fcfb0eea7e,,
117,117,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,36474,209.85.233.113,12:79:72:a1:d2:ef,12:79:72,443,6,4,0,0,1680354074747,1680354084912,10165,17,1499,1680354074747,1680354074835,88,3,723,1680354074835,1680354084912,10077,14,776,54,88.17647058823526,127.70289507980898,583,66,241.0,296.2076974016712,583,54,55.42857142857143,5.345224838248488,74,0,635.3125,1233.9473634776052,4670,0,44.0,62.22539674441618,88,0,775.1538461538462,1337.858166757214,4670,2,0,0,0,16,1,13,0,1,0,0,0,2,1,0,0,1,0,0,0,14,0,13,0,TLS.Google,Web,0,6,play.google.com,84daa42b24e8218700983009d367fa74,,,
118,118,0,192.168.51.233,30:c9:ab:c2:08:7b,30:c9:ab,59560,192.168.51.147,12:79:72:a1:d2:ef,12:79:72,53,17,4,0,0,1680354076015,1680354076089,74,2,250,1680354076015,1680354076015,0,1,99,1680354076089,1680354076089,0,1,151,99,125.0,36.76955262170047,151,99,99.0,0.0,99,151,151.0,0.0,151,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,rr4---sn-8ph2xajvh-gv8l.googlevideo.com,,,,
